code,name,chapter_key,chapter,sex_restriction
A418,OTRAS SEPSIS ESPECIFICADAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A419,"SEPSIS, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A420,ACTINOMICOSIS PULMONAR,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A421,ACTINOMICOSIS ABDOMINAL,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A422,ACTINOMICOSIS CERVICOFACIAL,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A427,SEPSIS ACTINOMICÓTICA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A428,OTRAS FORMAS DE ACTINOMICOSIS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A429,"ACTINOMICOSIS, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A430,NOCARDIOSIS PULMONAR,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A431,NOCARDIOSIS CUTÁNEA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A438,OTRAS FORMAS DE NOCARDIOSIS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A439,"NOCARDIOSIS, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A440,BARTONELOSIS SISTÉMICA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A441,BARTONELOSIS CUTÁNEA Y MUCOCUTÁNEA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A448,OTRAS FORMAS DE BARTONELOSIS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A449,"BARTONELOSIS, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A46X,ERISIPELA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A480,GANGRENA GASEOSA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A481,ENFERMEDAD DE LOS LEGIONARIOS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A482,ENFERMEDAD DE LOS LEGIONARIOS NO NEUMÓNICA (FIEBRE DE PONTIAC),I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A483,SÍNDROME DEL CHOQUE TÓXICO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A484,FIEBRE PURPÚRICA BRASILEÑA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A488,OTRAS ENFERMEDADES BACTERIANAS ESPECIFICADAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A490,"INFECCIÓN ESTAFILOCÓCICA, SITIO NO ESPECIFICADO",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A491,INFECCIÓN ESTREPTOCÓCICA Y ENTEROCÓCICA DE SITIO NO ESPECIFICADO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A492,"INFECCIÓN POR HAEMOPHILUS INFLUENZAE, SITIO NO ESPECIFICADO",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A493,"INFECCIÓN POR MICOPLASMA, SITIO NO ESPECIFICADO",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A498,OTRAS INFECCIONES BACTERIANAS DE SITIO NO ESPECIFICADO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A499,"INFECCIÓN BACTERIANA, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A500,"SÍFILIS CONGÉNITA PRECOZ, SINTOMÁTICA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A501,"SÍFILIS CONGÉNITA PRECOZ, LATENTE",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A502,"SÍFILIS CONGÉNITA PRECOZ, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A503,OCULOPATÍA SIFILÍTICA CONGÉNITA TARDÍA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A504,NEUROSÍFILIS CONGÉNITA TARDÍA [NEUROSÍFILIS JUVENIL],I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A505,"OTRAS FORMAS DE SÍFILIS CONGÉNITA TARDÍA, SINTOMÁTICA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A506,"SÍFILIS CONGÉNITA TARDÍA, LATENTE",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A507,"SÍFILIS CONGÉNITA TARDÍA, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A509,"SÍFILIS CONGÉNITA, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A510,SÍFILIS GENITAL PRIMARIA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A511,SÍFILIS PRIMARIA ANAL,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A512,SÍFILIS PRIMARIA EN OTROS SITIOS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A513,SÍFILIS SECUNDARIA DE PIEL Y MEMBRANAS MUCOSAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A514,OTRAS SÍFILIS SECUNDARIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A515,"SÍFILIS PRECOZ, LATENTE",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A519,"SÍFILIS PRECOZ, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A520,SÍFILIS CARDIOVASCULAR,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A521,NEUROSÍFILIS SINTOMÁTICA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A522,NEUROSÍFILIS ASINTOMÁTICA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A523,NEUROSÍFILIS NO ESPECIFICADA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A527,OTRAS SÍFILIS TARDÍAS SINTOMÁTICAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A528,"SÍFILIS TARDÍA, LATENTE",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A529,"SÍFILIS TARDÍA, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A530,"SÍFILIS LATENTE, NO ESPECIFICADA COMO PRECOZ O TARDÍA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A539,"SÍFILIS, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A540,INFECCIÓN GONOCÓCICA DEL TRACTO GENITOURINARIO INFERIOR SIN ABSCESO PERIURETRAL Y DE GLÁNDULA ACCESORIA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A541,INFECCIÓN GONOCÓCICA DEL TRACTO GENITOURINARIO INFERIOR CON ABSCESO PERIURETRAL Y DE GLÁNDULAS ACCESORIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A542,PELVIPERITONITIS GONOCÓCICA Y OTRAS INFECCIONES GONOCÓCICAS GENITOURINARIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A543,INFECCIÓN GONOCÓCICA DEL OJO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A544,INFECCIÓN GONOCÓCICA DEL SISTEMA OSTEOMUSCULAR,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A545,FARINGITIS GONOCÓCICA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A546,INFECCIÓN GONOCÓCICA DEL ANO Y DEL RECTO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A548,OTRAS INFECCIONES GONOCÓCICAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A549,"INFECCIÓN GONOCÓCICA, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A55X,LINFOGRANULOMA (VENÉREO) POR CLAMIDIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A560,INFECCIÓN DEL TRACTO GENITOURINARIO INFERIOR DEBIDA A CLAMIDIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A561,INFECCIÓN DEL PELVIPERITONEO Y OTROS ÓRGANOS GENITOURINARIOS DEBIDA A CLAMIDIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A562,"INFECCIONES DEL TRACTO GENITOURINARIO DEBIDAS A CLAMIDIAS, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A563,INFECCIÓN DEL ANO Y DEL RECTO DEBIDA A CLAMIDIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A564,INFECCIÓN DE FARINGE DEBIDA A CLAMIDIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A568,INFECCIÓN DE TRANSMISIÓN SEXUAL DE OTROS SITIOS DEBIDA A CLAMIDIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A57X,CHANCRO BLANDO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A58X,GRANULOMA INGUINAL,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A590,TRICOMONIASIS UROGENITAL,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A598,TRICOMONIASIS DE OTROS SITOS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A599,"TRICOMONIASIS, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A600,INFECCIÓN DE GENITALES Y TRAYECTO UROGENITAL DEBIDA A VIRUS DEL HERPES [HERPES SIMPLE],I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A601,INFECCIÓN DE LA PIEL PERIANAL Y RECTO POR VIRUS DEL HERPES SIMPLE,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A609,"INFECCIÓN ANOGENITAL POR VIRUS DEL HERPES SIMPLE, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A630,VERRUGAS (VENÉREAS) ANOGENITALES,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A638,"OTRAS ENFERMEDADES DE TRANSMISIÓN PREDOMINANTEMENTE SEXUAL, ESPECIFICADAS",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A64X,ENFERMEDAD DE TRANSMISIÓN SEXUAL NO ESPECIFICADA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A65X,SÍFILIS NO VENÉREA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A660,LESIONES INICIALES DE FRAMBESIA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A661,LESIONES PAPILOMATOSAS MÚLTIPLES Y FRAMBESIA CON PASO DE CANGREJO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A662,OTRAS LESIONES PRECOCES DE LA PIEL EN LA FRAMBESIA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A663,HIPERQUERATOSIS DE FRAMBESIA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A664,GOMA Y ÚLCERAS DE FRAMBESIA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A665,GANGOSA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A666,LESIONES FRAMBÉSICAS DE LOS HUESOS Y DE LAS ARTICULACIONES,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A667,OTRAS MANIFESTACIONES DE FRAMBESIA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A668,FRAMBESIA LATENTE,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A669,"FRAMBESIA, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A670,LESIONES PRIMARIAS DE LA PINTA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A671,LESIONES INTERMEDIAS DE LA PINTA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A672,LESIONES TARDÍAS DE LA PINTA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A673,LESIONES MIXTAS DE LA PINTA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A679,"PINTA, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A680,FIEBRE RECURRENTE TRANSMITIDA POR PIOJOS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A681,FIEBRE RECURRENTE TRANSMITIDA POR GARRAPATAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A689,"FIEBRE RECURRENTE, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A690,ESTOMATITIS ULCERATIVA NECROTIZANTE,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A691,OTRAS INFECCIONES DE VINCENT,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A692,ENFERMEDAD DE LYME,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A698,OTRAS INFECCIONES ESPECIFICADAS POR ESPIROQUETAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A699,"INFECCIÓN POR ESPIROQUETA, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A70X,INFECCION DEBIDA A CHLAMYDIA PSITTACI,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A710,ESTADO INICIAL DE TRACOMA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A711,ESTADO ACTIVO DE TRACOMA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A719,"TRACOMA, NO ESPECIFICADO",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A740,CONJUNTIVITIS POR CLAMIDIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A748,OTRAS ENFERMEDADES POR CLAMIDIAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A749,"INFECCIÓN POR CLAMIDIAS, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A750,TIFUS EPIDÉMICO DEBIDO A RICKETTSIA PROWAZEKII TRANSMITIDO POR PIOJOS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A751,TIFUS RECRUDESCENTE [ENFERMEDAD DE BRILL],I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A752,TIFUS DEBIDO A RICKETTSIA TYPHI,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A753,TIFUS DEBIDO A RICKETTSIA TSUTSUGAMUSHI,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A759,"TIFUS, NO ESPECIFICADO",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A770,FIEBRE MACULOSA DEBIDA A RICKETTSIA RICKETTSII,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A771,FIEBRE MACULOSA DEBIDA A RICKETTSIA CONORII,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A772,FIEBRE MACULOSA DEBIDA A RICKETTSIA SIBERICA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A773,FIEBRE MACULOSA DEBIDA A RICKETTSIA AUSTRALIS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A778,OTRAS FIEBRES MACULOSAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A779,"FIEBRE MACULOSA, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A78X,FIEBRE Q,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A790,FIEBRE DE LAS TRINCHERAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A791,RICKETTSIOSIS PUSTULOSA DEBIDA A RICKETTSIA AKARI,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A798,OTRAS RICKETTSIOSIS ESPECIFICADAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A799,"RICKETTSIOSIS, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A800,"POLIOMIELITIS AGUDA PARALÍTICA, ASOCIADA A VACUNA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A801,POLIOMIELITIS AGUDA PARALÍTICA DEBIDA A VIRUS SALVAJE IMPORTADO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A802,POLIOMIELITIS AGUDA PARALÍTICA DEBIDA A VIRUS SALVAJE AUTÓCTONO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A803,OTRAS POLIOMIELITIS AGUDAS PARALÍTICAS Y LAS NO ESPECIFICADAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A804,POLIOMIELITIS AGUDA NO PARALÍTICA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A809,"POLIOMIELITIS AGUDA, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A810,ENFERMEDAD DE CREUTZFELDT-JAKOB,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A811,PANENCEFALITIS ESCLEROSANTE SUBAGUDA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A812,LEUCOENCEFALOPATÍA MULTIFOCAL PROGRESIVA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A818,OTRAS INFECCIONES DEL SISTEMA NERVIOSO CENTRAL POR VIRUS ATÍPICO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A819,"INFECCIONES DEL SISTEMA NERVIOSO CENTRAL POR VIRUS ATÍPICO, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A820,RABIA SELVÁTICA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A821,RABIA URBANA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A829,"RABIA, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A830,ENCEFALITIS JAPONESA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A831,ENCEFALITIS EQUINA DEL OESTE,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A832,ENCEFALITIS EQUINA DEL ESTE,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A833,ENCEFALITIS DE SAN LUIS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A834,ENCEFALITIS AUSTRALIANA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A835,ENCEFALITIS DE CALIFORNIA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A836,ENFERMEDAD POR VIRUS ROCÍO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A838,OTRAS ENCEFALITIS VIRALES TRANSMITIDAS POR MOSQUITOS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A839,"ENCEFALITIS VIRAL TRANSMITIDA POR MOSQUITOS, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A840,ENCEFALITIS DEL LEJANO ORIENTE TRANSMITIDA POR GARRAPATAS [ENCEFALITIS PRIMAVEROESTIVAL RUSA],I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A841,ENCEFALITIS CENTROEUROPEA TRANSMITIDA POR GARRAPATAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A848,OTRAS ENCEFALITIS VIRALES TRANSMITIDA POR GARRAPATAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A849,"ENCEFALITIS VIRAL TRANSMITIDA POR GARRAPATAS, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A850,ENCEFALITIS ENTEROVIRAL,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A851,ENCEFALITIS POR ADENOVIRUS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A852,"ENCEFALITIS VIRAL TRANSMITIDA POR ARTRÓPODOS, SIN OTRA ESPECIFCACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A858,OTRAS ENCEFALITIS VIRALES ESPECIFCADAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A86X,"ENCEFALITIS VIRAL, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A870,MENINGITIS ENTEROVIRAL,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A871,MENINGITIS DEBIDA A ADENOVIRUS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A872,CORIOMENINGITIS LINFOCÍTICA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A878,OTRAS MENINGITIS VIRALES,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A879,"MENINGITIS VIRAL, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A880,FIEBRE EXANTEMÁTICA ENTEROVIRAL [EXANTEMA DE BOSTON],I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A881,VÉRTIGO EPIDÉMICO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A888,OTRAS INFECCIONES VIRALES ESPECIFICADAS DEL SISTEMA NERVIOSO CENTRAL,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A89X,"INFECCIÓN VIRAL DEL SISTEMA NERVIOSO CENTRAL, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A920,ENFERMEDAD POR VIRUS CHIKUNGUNYA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A921,FIEBRE DE O'NYONG-NYONG,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A922,FIEBRE EQUINA VENEZOLANA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A923,INFECCIÓN POR VIRUS DEL OESTE DEL NILO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A924,FIEBRE DEL VALLE DEL RIFT,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A925,ENFERMEDAD POR EL VIRUS DEL ZIKA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A928,OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR MOSQUITOS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A929,"FIEBRE VIRAL TRANSMITIDA POR MOSQUITO, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A930,ENFERMEDAD POR VIRUS DE OROPOUCHE,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A931,FIEBRE TRANSMITIDA POR FLEBÓTOMOS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A932,FIEBRE DE COLORADO TRANSMITIDA POR GARRAPATAS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A938,OTRAS FIEBRES VIRALES ESPECIFICADAS TRANSMITIDAS POR ARTRÓPODOS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A94X,"FIEBRE VIRAL TRANSMITIDA POR ARTRÓPODOS, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A950,FIEBRE AMARILLA SELVÁTICA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A951,FIEBRE AMARILLA URBANA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A959,"FIEBRE AMARILLA, NO ESPECIFICADA",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A960,FIEBRE HEMORRÁGICA DE JUNÍN,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A961,FIEBRE HEMORRÁGICA DE MACHUPO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A962,FIEBRE DE LASSA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A968,OTRAS FIEBRES HEMORRÁGICAS POR ARENAVIRUS,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A969,"FIEBRE HEMORRÁGICA POR ARENAVIRUS, SIN OTRA ESPECIFICACIÓN",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A970,DENGUE SIN SIGNOS DE ALARMA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A971,DENGUE CON SIGNOS DE ALARMA,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A972,DENGUE SEVERO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A979,"DENGUE, NO ESPECIFICADO",I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
A980,FIEBRE HEMORRÁGICA DE CRIMEA-CONGO,I,CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS,
